25078	260	22315
8952	660	26150
7146	13	21352
22179	657	3234
2429	22	22708
21772	841	1743
1823	426	3514
8228	22	3237
3964	322	24998
21226	54	21819
5203	30	3976
5462	577	7027
23601	84	29727
347	493	6160
9016	22	6634
24931	22	3237
4177	2	27443
3752	22	1278
3971	727	28047
21656	508	7249
6017	388	29290
2931	790	9216
5930	844	22542
22097	651	6349
23724	868	3320
5366	508	410
25190	91	1219
451	528	8902
174	727	28271
7216	86	910
25139	18	3069
1092	130	10123
9826	130	29724
2137	718	7285
21154	611	9229
5711	598	2134
6963	724	2297
21880	651	8084
24591	79	1533
3748	790	29100
1153	41	8198
5918	260	21447
6974	150	22078
22694	18	23873
5784	847	22715
6691	388	430
6633	814	1682
1525	18	6258
22486	847	8973
489	769	8941
23762	22	22588
2303	699	26528
4065	797	21931
10143	686	1178
10065	22	3237
3805	729	8633
6590	549	9608
10023	868	1968
22634	844	8251
8977	79	24471
3106	21	2752
21689	729	9627
4461	493	1970
9141	260	5034
2927	868	23407
6402	868	25152
22307	677	6069
6556	729	2997
22411	344	10010
5692	651	1978
22131	577	26888
6131	110	25801
25095	30	3976
6195	130	29853
9051	420	25337
24097	882	9658
22407	577	25428
4325	18	23294
9753	868	27861
24353	729	9170
24520	234	9726
25496	651	25486
8277	21	1737
21774	628	25158
10011	737	9520
5902	22	8077
5213	260	22597
10498	485	25458
4908	310	9579
2774	22	1437
21783	22	22024
2047	4	29403
21833	844	2181
23317	351	24594
7869	729	1911
21546	310	1884
5302	900	23575
6076	53	1017
4457	22	3872
8115	129	2068
23498	174	1803
7128	260	4549
22415	398	21037
8657	782	4235
25238	497	10141
1473	544	1473
5322	74	27169
4291	683	8965
24369	531	24111
4828	61	8685
1542	389	24994
6319	260	8920
372	161	7208
23906	844	5079
24140	497	21142
24987	577	24135
21630	79	6460
6653	130	29591
3335	21	22995
24105	729	4576
1590	74	10110
6736	657	5500
25343	389	24859
6582	699	5473
4681	735	1550
1397	412	22556
4616	727	27525
4307	275	1505
22588	126	4486
6368	734	27854
6854	508	22161
5506	21	8363
24477	650	1733
1699	894	8742
7054	791	1897
2492	692	8401
225	129	26531
2316	724	754
4788	22	8591
23422	22	22588
24447	844	3493
7287	21	5379
23879	30	3976
25431	53	1017
7411	577	28296
10346	573	7087
24932	729	26226
7113	22	3817
6759	21	2762
23508	22	3872
4349	490	1122
21299	126	25945
1612	260	5567
10440	129	7714
6757	129	23547
8460	730	5788
5748	18	9884
24415	389	5561
6	598	29511
835	868	8940
24433	84	22457
10408	651	6434
9778	22	3943
1068	698	22374
7167	701	1824
22780	490	8478
21626	729	8312
22532	326	1539
1395	583	1371
8449	420	7581
7812	724	9726
587	760	26310
21383	477	23318
25023	131	26306
4197	718	452
24959	397	6185
9124	729	5918
25293	51	28962
687	126	1927
6773	18	3539
7564	812	29726
24568	43	7121
5651	22	5820
5986	591	3127
6566	767	24442
21497	844	24118
3635	22	24329
1443	18	2914
10450	577	6644
21090	477	28081
6384	708	7935
10397	729	24571
9271	420	8255
24003	4	1754
4323	30	21410
9448	103	5553
7927	18	9936
7018	260	4803
475	344	764
21898	622	21213
1042	729	24803
8428	868	29944
5837	729	1862
6753	344	7656
23737	401	7279
9620	508	28665
822	79	346
23287	277	6142
60	508	8401
4472	637	25380
8427	528	6620
4767	729	26808
9808	224	22810
9676	84	2495
8508	74	26330
5835	583	4
5792	651	9801
3598	401	26405
23156	43	2841
3540	45	8879
24741	22	10145
3824	729	1862
925	129	5488
1736	21	2752
8182	356	25884
922	388	22505
21565	36	4452
2450	22	23675
22397	84	7656
8399	660	8307
23905	22	6553
24345	30	3976
6602	18	21587
940	130	6057
22759	737	4266
3487	79	27035
690	508	6759
9408	729	24653
7020	260	7347
2369	708	28317
2284	224	26322
7591	22	21650
23983	868	28280
8886	420	7324
8664	22	22588
25305	21	9043
7563	21	10006
4051	260	24148
121	7	1363
24012	84	9462
24750	22	21650
24020	859	4662
5644	21	4368
6384	708	5752
7920	729	9170
25155	844	7568
9833	577	9128
2810	651	26664
24989	420	4299
1999	869	10239
3279	657	7018
24656	401	8142
659	80	24094
7524	260	24862
10046	177	21455
5173	344	21584
8033	552	5289
6044	33	24058
4362	463	8559
1021	669	23910
1774	508	6849
23852	295	121
21053	192	2166
23149	22	3872
10289	18	23864
5892	420	4455
9885	59	4569
7712	130	26658
23479	844	2704
8844	677	2993
9552	641	3321
23546	344	21037
3245	310	2580
24119	22	22708
8632	526	9800
8739	260	7094
7852	485	7409
22643	49	22457
725	760	25884
22868	735	2176
4182	18	8082
977	22	3782
23421	657	4683
4917	833	5676
2233	508	21796
6560	21	2762
8236	84	7656
9930	126	5392
24867	844	27604
1772	657	7685
10476	370	21068
541	413	1688
5587	705	23216
6188	828	3322
22229	84	23907
24353	859	1553
22856	302	25105
2713	30	3976
22496	126	3872
4899	651	6742
461	476	8908
90	126	21650
7720	497	9403
24794	686	2729
21435	80	5552
9850	107	10091
10167	721	29801
4675	874	1550
7643	260	630
7678	22	8049
25481	814	10458
8716	729	22560
8896	21	24346
6667	577	3173
1913	22	6478
10381	84	25146
23953	724	1682
2206	22	7129
24038	729	26659
8670	286	24593
24054	18	9884
5655	641	10300
6421	874	2176
1851	322	4716
21056	177	9723
23365	641	6822
1068	698	23359
3468	900	9689
2215	18	9884
25157	490	9309
4260	844	27897
23308	729	24342
4630	22	22496
23576	21	3200
8551	477	25142
258	312	3818
24574	651	25469
23387	727	928
9665	476	29282
25269	401	21827
23580	13	6566
24183	644	1646
9233	420	23825
545	22	21650
21525	22	23205
23630	457	4245
7042	21	23188
9968	760	6909
21907	493	21649
10409	724	21607
156	677	23555
1752	260	8800
7666	413	24698
10371	677	22489
10267	22	3237
24476	490	1966
8926	777	21040
25447	552	22069
2315	683	28665
21855	508	8831
6764	729	3543
9149	18	161
8851	18	3555
8838	24	25905
8574	508	3008
25356	33	26829
5980	786	9852
8438	844	1365
155	843	24611
21779	21	2594
22256	411	6401
22075	724	10333
5890	847	26851
1119	508	1084
23608	476	5935
23251	493	9068
21537	508	2206
4916	388	3473
7759	485	25140
8945	260	7419
3267	508	198
88	126	21445
6522	790	7471
23130	573	6349
4647	683	23289
359	724	29289
3517	260	6486
4675	735	8627
22673	260	67
59	310	29505
5954	699	6966
5688	490	5325
843	455	27945
22902	18	3069
21174	167	10015
21855	22	3872
1300	18	25186
9007	729	10464
21295	21	6334
22429	260	3125
7116	660	5261
1565	844	22701
2006	828	6592
24597	74	3732
23432	153	27703
1355	260	2714
5192	401	23657
24863	651	28783
7767	677	5036
23592	448	7709
23831	729	23488
21733	493	28621
10430	21	5411
1948	22	8398
6064	401	8561
10207	493	22234
7524	260	505
3882	224	4330
6694	389	29013
25372	344	4699
4038	844	208
10411	310	25371
23209	260	3547
6311	22	3237
10096	660	8634
4663	660	5972
464	401	8495
2676	528	3899
22489	497	21142
7947	669	7354
8657	36	21567
5110	708	27171
21482	22	3237
7849	758	23863
5331	356	22648
7322	79	292
2063	868	7354
7320	22	22588
248	322	24402
25157	844	25349
21660	729	4232
3547	161	7208
3126	191	9696
5437	508	325
24068	651	992
3094	30	3976
527	844	2983
24649	228	22759
7041	401	7672
7281	900	22234
6918	686	627
1736	22	22588
5253	846	6136
7305	844	26836
1149	799	24816
1832	22	22588
3667	737	5554
6670	485	6159
6739	882	29258
24049	129	2071
3566	22	1278
9041	228	23088
2893	729	29879
10216	844	1689
9649	829	22227
2240	729	4639
4300	331	22947
6143	129	21773
21285	18	9776
6014	900	5735
2428	177	9723
4759	224	23702
182	420	4721
3999	129	4692
25035	651	2572
8056	785	1548
21011	651	24652
681	503	24186
22461	22	22708
6128	651	24239
7836	657	22165
24840	30	3976
1365	844	8438
8141	844	5181
10465	528	7565
3911	651	10083
9706	508	22161
25436	753	7857
24494	21	3200
5180	401	22126
6289	660	6975
6313	84	5302
334	257	6372
24864	344	22443
5357	260	4324
6922	21	9297
6008	705	2504
24499	22	1046
713	21	558
22053	777	26768
6	598	5319
24986	440	3148
3357	656	29952
7878	651	6633
1269	106	25806
9322	806	1169
23287	660	6796
590	660	24588
5434	300	9916
22804	397	26661
9078	900	7873
21823	130	2156
5447	729	26601
5163	651	2756
9005	393	2270
1302	344	1682
6884	708	4228
4668	24	25905
6169	22	3237
25493	22	1278
2007	677	9298
9328	277	23298
25101	18	3624
564	129	28665
10468	868	27225
4318	84	22457
24045	651	29322
3569	779	25829
23488	260	7531
3386	344	7656
21922	767	30020
3609	401	6610
9680	644	9707
10294	844	6375
8909	129	29880
7758	657	23363
6268	49	856
9666	260	5616
1310	756	23513
2850	477	164
4719	677	5217
491	490	7893
8106	21	10067
23213	604	22200
9195	21	2263
22923	401	2769
9965	897	7199
6580	493	2220
25305	58	21635
597	698	24082
6727	844	7074
5747	260	67
7954	716	8146
5113	401	23657
910	703	29575
21076	41	27266
22839	497	22568
7019	729	1355
8149	718	5855
22499	737	6564
1084	58	5628
2486	573	6801
6965	257	23551
6676	677	21178
23769	260	23640
25108	192	22504
21764	30	3976
9841	476	10020
4596	110	21817
2229	567	27084
7127	49	2495
25217	280	21244
2325	843	4473
24838	756	23513
25268	260	7989
8444	651	24605
5719	224	10235
4056	822	221
22091	737	7523
3680	753	23954
23319	729	3696
7406	844	21232
9773	729	25470
23055	677	22583
2044	138	2191
21065	344	23785
10393	401	165
23546	401	2769
9877	22	24094
9984	531	25196
2214	790	1069
24657	729	22961
22723	544	21983
1248	344	9624
6052	79	25188
7275	22	23147
1020	490	9051
22529	14	26693
494	790	22781
7942	729	4971
1334	389	750
3009	21	5646
21134	868	3234
24566	683	9145
9072	30	3976
3981	22	3872
23418	868	4712
4177	2	27745
22437	22	22731
21420	602	22487
10184	485	6536
4081	573	2245
8119	21	5411
3220	344	1682
9259	153	466
23250	790	21105
7128	260	4568
283	727	447
5554	900	21700
982	757	6460
8885	844	27244
5097	388	3293
10436	859	4769
3116	84	25300
443	33	28250
24211	651	3046
22802	477	24792
7709	552	5878
6659	58	6050
6770	577	29214
2656	724	9726
21748	677	21358
652	413	3476
5083	844	2438
2767	477	1232
7626	18	6629
2716	493	21393
10138	508	4987
4503	651	1167
23091	727	7962
1571	900	3876
2342	508	27804
7087	844	2166
21353	144	22443
22059	847	24536
23228	657	620
23589	539	3531
8760	800	1883
4406	322	22113
22688	18	3203
2478	528	27943
380	657	24039
22426	506	21935
10495	22	22024
8434	753	5268
10213	129	21493
3853	22	1278
21029	797	25009
22005	760	28492
1612	729	9170
24467	577	6258
6114	79	30099
4851	651	24951
2511	508	21635
21660	729	17
8841	446	10474
2773	21	26326
7020	729	29818
22746	388	8619
1617	331	23517
2778	816	22771
22102	735	8627
2860	678	6073
1650	651	5704
23587	844	8301
25276	24	25905
3441	49	6330
21380	729	25459
6803	260	25176
21760	531	21876
10487	389	23044
9082	492	5198
22253	651	10306
24787	844	29237
9885	22	25047
2639	267	30137
24342	334	3333
25480	84	7656
24539	126	8049
21843	413	25867
21912	739	8469
8801	868	9516
7409	322	6004
190	228	4266
9245	650	1220
25394	129	23822
8087	735	8627
24006	150	3301
6044	827	28607
2952	672	3975
5611	451	8144
2314	307	23513
24698	21	1832
10230	730	9977
3154	844	2185
23674	22	23874
8450	791	22633
3254	598	3194
22173	528	28524
56	779	9959
5362	388	8679
24856	33	783
10160	457	4288
9847	203	7047
1752	260	7702
9838	677	9855
1478	228	7154
586	98	6803
21375	658	4289
23488	260	9153
7281	389	3708
2957	22	21737
24120	844	23082
23687	22	22024
834	74	21383
3386	33	7390
7707	22	7129
8679	22	10457
1694	884	21642
8630	21	24519
24953	705	22655
1590	129	10322
6439	22	4471
3338	103	2929
1645	847	2583
7270	729	25032
8850	737	8019
306	13	4973
24932	260	21672
7871	344	7656
24457	305	21180
1918	22	4486
8792	18	2880
1713	18	5903
21167	791	4833
21407	552	1185
5114	22	21737
24863	677	29703
4749	721	28440
2382	753	22485
25154	844	7190
23464	729	23616
21415	847	9333
2470	24	25905
1921	79	21342
605	660	4215
24386	735	24002
8460	22	778
23759	660	21807
5874	84	7656
3303	900	26199
7998	84	1682
2878	660	3423
581	370	2
8905	224	22360
23228	657	9944
23696	650	3904
1474	126	9728
21699	344	7656
3734	677	25503
7985	660	612
165	344	8621
23730	577	22585
22287	868	8108
3984	454	29330
2522	30	3976
25214	727	25754
9205	443	8150
21696	651	5130
6200	729	2997
5235	386	25168
22686	844	4721
2770	326	2677
4050	508	28665
1192	799	25854
1019	868	6862
22560	729	9854
6384	708	24831
25243	729	5712
591	49	27983
6179	531	25348
5935	828	24353
831	746	21553
1116	177	9723
1373	368	1095
8338	78	6128
8883	22	3237
4122	584	29740
4946	59	8898
2421	126	21445
7843	847	28228
21020	638	26807
25450	669	8108
7777	677	3788
4224	724	5887
2177	21	10347
8894	497	21154
10045	724	1495
22307	18	1140
24792	22	24319
2606	651	7856
24849	228	5316
24570	3	4077
22002	672	818
100	401	22158
23311	260	9487
5095	651	24380
24700	21	21976
4868	277	26393
4706	153	22457
863	260	281
24097	240	24097
7952	651	22536
5146	756	1998
5569	600	26909
23770	21	6395
134	476	24262
2882	84	503
6565	729	4926
21380	729	10397
22575	844	5066
779	651	8324
10103	22	21650
7607	344	7656
22753	4	28561
23260	420	28217
1189	21	2752
2503	844	3614
21732	389	21704
7608	307	9852
1434	859	3006
10340	490	24788
10130	844	21065
5788	22	778
512	18	6004
3105	660	8537
1137	247	121
5038	900	7391
8869	260	9714
3569	129	22680
5548	650	23989
24083	126	5191
6475	260	9487
22245	544	2340
24256	737	5817
9772	528	5828
6673	22	22731
7064	735	8242
1308	22	21435
21362	129	9237
5170	167	22457
4393	401	10373
25097	651	21905
25372	677	2779
9871	651	25959
21918	490	4566
5976	868	3731
5759	724	27561
6539	651	30141
5787	79	1916
6846	22	1033
22326	558	2490
2173	177	6590
462	146	24214
6347	729	461
8716	729	26149
7753	591	8323
6232	739	4900
22806	22	3872
10393	844	165
10140	344	7656
538	677	30043
7625	177	21455
7655	724	27057
22511	49	2495
7236	420	8528
24436	129	4400
10326	877	1672
404	899	10108
2237	799	5280
3027	799	82
401	24	25905
23807	573	27031
4283	651	21987
8663	300	23996
9032	260	7094
6181	46	29814
7600	573	27506
8662	598	29330
10071	22	22650
4696	22	3034
24837	247	26041
7032	660	22653
6456	359	27998
616	724	1495
24606	260	9487
560	844	25269
3580	577	21140
675	493	3487
21961	24	25905
22563	777	8463
22503	724	9726
9702	843	22457
4906	18	8516
10368	21	6032
2929	767	22967
25155	847	22029
4847	651	7263
1538	126	8039
2047	59	2939
9658	577	21803
25370	844	4066
10062	203	6899
3247	177	6590
2826	389	2995
22879	710	26490
21597	672	4685
9232	729	761
22053	777	9726
7244	729	7019
1290	686	2729
10326	877	9702
25470	260	21672
732	413	23821
3378	833	24697
5083	577	10141
7179	577	1884
6194	844	27737
23525	153	22326
21811	900	3627
4407	243	7544
2641	726	1386
22296	22	23996
23700	762	2107
624	508	5651
24076	247	29310
7517	651	6097
2198	651	2529
9581	46	8131
5372	22	8077
2929	13	212
5401	705	3745
2594	49	4999
4874	36	21657
23073	174	24651
22346	110	21093
25094	724	2290
8911	22	3872
8275	490	22954
2369	657	2240
21730	677	9658
9718	161	7208
4515	18	3539
1027	366	25901
8327	727	4873
7321	528	24132
9107	389	3086
25324	150	5421
5671	344	21037
23812	583	9505
22873	651	4974
23509	84	27491
5244	22	3763
4983	55	30091
7398	22	21737
9710	429	5990
9771	227	9852
22916	18	5894
7279	677	27689
25053	651	23233
8519	531	28469
24924	651	1996
363	22	24288
24080	177	3610
22209	868	3900
22069	729	6391
4893	228	29481
9841	859	23826
2400	493	9909
8738	129	21539
1178	488	598
9366	531	21766
8750	74	21674
23664	844	2732
4661	727	2661
25439	800	21630
9144	35	4305
9933	224	3337
5822	129	24603
773	493	6534
5617	677	2608
2061	730	26676
2295	493	23241
3053	753	8916
8019	737	3909
9969	401	23438
296	143	22457
4299	490	10362
8461	153	9686
21083	493	27626
4457	21	2752
21256	844	23493
1936	224	22360
10042	22	10145
6402	868	5196
23240	584	25726
10228	729	21380
7912	799	22477
7628	74	9748
1275	388	326
22899	22	23134
10018	591	23372
2596	477	29932
10307	22	1278
21738	21	1386
259	683	325
25336	461	7136
8795	729	1612
6038	21	5924
684	844	3198
573	497	26891
4858	651	22131
6186	260	7971
23881	30	3976
8429	677	21282
5526	844	23082
21567	36	2024
2560	677	9779
24274	413	3649
24849	833	9371
6570	846	3193
9522	508	4400
10043	531	28560
4705	379	3634
1456	730	23085
22680	21	9043
6816	844	23105
25168	800	4986
2933	651	6795
672	129	3481
4639	729	3992
22185	739	4900
1741	144	8146
8782	855	27767
4593	677	7579
7001	380	24856
1504	129	1010
6787	844	24025
6010	22	3965
22673	260	9475
9123	724	21564
555	22	6306
2603	868	22781
6124	126	669
22594	260	8118
9871	344	5530
4273	260	7702
24867	401	6610
4731	844	3138
8470	178	7510
1480	388	8565
7312	21	5411
9559	735	7679
4737	577	5019
6434	844	5217
2515	877	24887
25111	191	29810
9164	153	1417
9860	490	9858
8046	379	24603
22734	21	9151
3533	718	9574
6066	84	7365
21358	490	4766
9311	84	28475
4643	318	3813
25319	493	22759
6764	729	6544
10261	150	6934
10397	729	2997
3279	657	21318
25431	497	21959
503	36	24251
22726	18	24998
4357	401	22998
23680	58	4714
4632	260	9493
24928	81	29504
1966	577	10076
2240	729	8520
9610	18	22114
6491	260	1611
8907	650	22477
23378	705	24407
9798	552	1852
24587	868	2497
22097	844	5354
24971	844	2694
21309	811	6315
3831	727	28557
23237	724	25949
21956	878	6556
170	129	5284
23689	389	22431
574	869	28364
5023	74	9793
6488	21	1832
2196	421	9889
7169	344	7038
7019	729	25470
7889	228	2186
3000	110	9344
1270	451	4129
1864	344	7656
3036	651	5225
8141	844	28913
10112	344	1495
2369	657	7869
3525	260	9718
8402	258	8153
9794	160	3976
24316	35	5200
6299	420	21279
2910	18	21053
3094	129	7613
3803	534	27977
3920	677	5297
3274	22	8021
10050	22	23205
22044	129	22827
6747	22	25047
4674	307	2255
24298	812	21353
9470	708	25127
4784	84	7009
24020	729	6803
21282	651	24955
5485	705	2961
24672	730	8131
2985	826	29940
9575	900	9327
2385	18	5300
3612	21	2963
23953	699	29456
5130	490	7535
7285	577	25621
640	2	23573
2617	730	2284
24832	18	1291
23205	126	21737
1826	4	1305
1409	18	1213
3716	177	3610
7253	144	702
4248	558	4417
7376	651	21548
8035	868	22256
23056	389	202
1493	651	22518
5577	452	1107
22784	22	6587
3271	145	1185
8652	844	25398
1715	724	4999
23311	260	7214
5884	344	1426
25178	737	22908
25486	651	29007
9247	651	763
22980	887	28097
23920	344	1495
25210	22	3837
6982	22	22708
24014	74	25163
24783	677	7532
2847	259	4765
5376	59	22419
25317	844	8290
25130	366	21875
22292	356	9726
7108	401	26874
22920	718	26877
25015	84	6883
6314	894	10084
21679	868	25289
22947	412	9769
2577	126	7546
7501	799	29076
3063	844	26456
22402	74	1101
4366	729	4314
25415	18	23030
157	401	1771
8638	729	29567
9101	651	6751
4139	493	24794
23424	729	25207
1996	401	23991
4672	868	8956
7058	153	24156
24625	868	1809
3784	21	6219
649	790	25104
24655	485	21692
23485	61	9201
6363	228	29471
8758	727	27379
223	900	3721
9408	260	3125
5918	729	29382
5729	129	5928
22852	651	23062
9640	868	9707
22438	356	3578
21130	18	3889
21956	145	1185
24932	729	1489
24210	730	21537
6657	730	5655
6696	660	4492
2710	868	6862
1408	318	22953
4509	651	5022
5242	577	9776
4710	388	1307
24652	844	21011
24461	651	9618
24988	413	4909
23339	729	5213
3294	705	9093
3599	727	28787
5326	397	28126
10095	729	9170
3374	22	22117
1363	411	27652
3493	490	27446
7527	843	24205
2478	528	28524
7078	401	24651
23374	651	27212
9991	41	23145
21380	729	24571
8795	729	5747
22217	651	22504
9819	786	23513
3887	674	3640
23199	30	3976
21523	651	4316
25037	868	5196
3431	868	22743
9882	177	7899
258	312	3964
21342	900	5686
8724	389	8610
21472	401	24738
380	708	29738
23132	786	9852
22098	22	21650
24747	497	28786
6004	457	7852
8277	22	3699
288	658	6819
8509	129	29749
9649	532	1158
21050	201	23623
4006	847	28516
8057	490	5503
5205	22	21650
753	705	23216
10462	727	22153
2816	130	28308
6713	729	3728
4873	74	8327
8301	844	24189
25454	729	5447
7581	799	8449
24911	201	24564
21914	277	5163
21867	174	27403
2213	18	30004
5257	756	1998
22504	844	141
1280	708	5969
7687	177	21455
7509	401	4220
25136	651	7777
9133	692	4504
3226	531	25090
21164	847	6834
24986	440	21145
3057	190	21701
4089	508	22810
2592	79	1546
22423	844	8554
6552	150	3822
3857	508	6759
9230	708	30114
6729	737	29414
4697	177	24087
7734	859	7238
3791	129	10322
8032	729	461
3526	259	5901
10346	651	23664
6766	22	22708
9891	344	21584
23957	508	3448
6805	584	7638
6692	280	8334
24612	224	3666
24465	22	3237
6319	476	8908
24283	79	6168
5094	18	23235
23053	534	23053
24951	344	7656
23063	573	21752
24543	843	7487
21136	22	8077
85	847	3959
3801	490	2266
6169	74	8805
7969	672	2677
9232	729	7020
1608	79	21811
151	21	7649
9320	56	25361
9030	84	7656
4660	22	3237
8853	641	9738
6440	843	22457
3630	877	9546
21137	844	389
380	657	5710
24472	49	5275
3531	344	1495
1515	508	24392
7529	112	26747
6682	79	24488
24222	868	25289
6348	169	6348
4802	485	21594
5213	729	22351
847	476	23497
24276	822	23552
23059	656	29952
22938	721	29801
22300	577	10248
2487	177	613
7098	844	9702
7071	651	468
4040	508	23547
6133	476	6135
24110	844	7340
1540	21	6005
9928	177	22291
7433	130	23377
9305	260	281
22418	790	23780
4717	729	23608
3524	21	24506
21465	96	7656
3162	833	8760
187	126	8049
2622	224	7229
9918	420	21546
3408	22	6617
24474	777	9999
2636	729	3083
8862	22	8077
24567	21	22864
2020	729	25078
707	22	3237
9968	760	28679
9386	143	22457
2369	657	6592
2543	167	1426
3562	84	9726
8454	651	24945
4721	844	21905
591	49	22792
6830	129	22827
9969	844	2777
21958	611	3608
23488	260	24148
4035	18	25448
380	657	21292
21378	177	7811
7819	477	9952
7923	420	24427
964	705	4840
22286	22	25933
22777	608	6908
24907	729	7816
8444	497	9026
5482	729	7018
1620	381	10147
5685	401	21232
6355	389	22444
7571	705	22328
735	30	3976
9195	22	29146
4477	868	9601
6760	84	29280
2736	224	21064
1068	708	875
4761	779	21968
5554	110	3667
24319	716	809
23791	110	9984
8189	900	1827
1642	18	23297
9750	370	3623
7703	900	29417
9954	893	26041
271	847	21521
7122	22	3817
7351	88	21388
809	126	23996
9952	508	7700
7550	730	21449
999	705	3924
4734	846	28478
2749	322	161
21518	677	24128
23444	771	7422
6845	508	21773
22241	79	4893
25487	677	120
3119	868	25289
9501	84	2495
6578	727	25849
4743	597	3043
9930	126	24329
21577	493	1164
5475	674	26367
4465	126	7129
3380	150	24006
25037	868	29265
2369	708	7064
10335	279	25970
24677	724	9462
22757	130	27125
24821	22	21299
5570	312	28284
4271	846	6136
4064	370	3623
519	24	25905
21256	651	23493
2888	130	24344
10265	457	25287
23323	577	8455
9862	178	29104
1050	137	6397
3106	379	3634
8185	844	25426
9914	420	6697
10311	18	6629
9476	552	22014
243	277	23493
3580	401	850
551	130	29476
6884	657	3793
23047	644	23407
1644	504	10036
3303	177	24087
6651	790	29264
7758	657	10429
5586	84	22792
6541	21	4368
21937	651	28505
7244	729	234
21174	167	7656
4193	260	505
4564	729	23209
8562	33	9455
7714	21	8363
22257	22	778
24508	476	25045
23498	177	23834
512	18	2880
24974	485	3075
9368	651	28571
787	739	7354
2548	344	7656
22657	150	6878
5461	485	24575
23971	224	1084
24324	476	25201
22384	493	27111
1912	61	27708
1516	577	21560
23694	508	1539
24057	21	23022
7810	485	21881
5461	18	27051
22995	146	21755
2657	153	8078
10226	21	10006
764	882	29317
4164	573	25157
320	344	21584
6697	591	6448
4497	657	26346
22989	22	8049
5710	729	4639
22197	790	24015
24864	577	29882
5653	868	9551
23450	531	5682
7797	129	3481
4780	531	22772
10153	401	8496
7169	497	24973
9945	651	4623
2817	868	2497
8653	232	546
21295	74	7353
25359	18	5592
10302	644	24766
312	882	28626
1907	232	9349
23507	508	22205
3111	21	27510
22512	247	26041
5854	737	0
10230	61	26351
6155	887	6610
6986	672	1455
1519	110	893
2504	705	25324
25051	22	3085
10057	22	1278
9165	104	3035
10460	409	373
6294	30	3976
7505	677	8912
9452	22	6478
21475	546	5834
554	356	3578
8168	21	1202
23085	21	27510
24156	530	3223
24087	800	4697
23179	662	26359
1186	22	778
23135	21	6032
24655	18	8242
7376	18	7417
6844	729	1862
5536	22	21737
3605	24	25905
23311	729	1489
6084	401	22312
9967	729	5877
5787	737	29707
463	260	24815
5141	577	26888
21413	129	22827
4116	844	25489
23664	577	9859
910	825	201
759	651	9102
9540	724	26925
9683	18	9776
4125	833	23132
22319	126	1686
9020	797	9787
22081	477	4379
940	130	28375
9586	459	4424
23413	260	3565
25188	900	1191
8200	224	2367
1462	708	25589
6611	900	5393
4362	724	2582
7839	22	3837
2243	126	23996
6628	844	3387
848	260	372
7105	477	2585
2420	856	856
21572	224	21132
21500	356	25382
22106	760	27518
4005	651	23866
2990	30	3976
24201	597	10347
9837	651	6218
21868	22	8077
5987	790	1844
8339	651	2642
6967	22	4230
21220	729	7785
24197	727	21004
3938	882	24715
5463	497	21315
21637	724	25709
4640	724	8386
21380	260	4779
5568	84	8816
660	228	3697
1352	786	23513
22030	508	4069
4341	651	7521
10184	677	9255
3144	677	5180
24911	22	1927
4174	621	22705
3307	224	21064
21200	844	2602
25145	531	7862
7646	705	24944
7946	729	280
3621	651	6704
21734	22	778
21931	847	6821
24824	18	21053
22963	389	22709
9777	22	3872
1670	130	6195
21929	21	5646
5443	30	3976
